Time,Teacher-x,Teacher-y,Teacher-z,Student-x,Student-y,Student-z,Difference-x,Difference-y,Difference-z,Intensity,Angle
7.244,0.007,-0.075,-0.073,0.013,-0.072,-0.012,0.006,0.003,0.061,0,0
7.264,0.007,-0.073,-0.073,0.013,-0.072,-0.012,0.005,0.001,0.061,0,0
7.279,0.007,-0.072,-0.073,0.013,-0.072,-0.012,0.005,0.0,0.061,0,0
7.296,0.007,-0.071,-0.073,0.013,-0.072,-0.012,0.005,-0.0,0.061,0,0
7.315,0.007,-0.071,-0.073,0.012,-0.072,-0.012,0.005,-0.001,0.061,0,0
7.343,0.007,-0.07,-0.073,0.012,-0.072,-0.012,0.005,-0.002,0.061,0,0
7.363,0.007,-0.069,-0.074,0.012,-0.072,-0.012,0.005,-0.003,0.061,0,0
7.378,0.007,-0.068,-0.074,0.012,-0.072,-0.012,0.005,-0.004,0.061,0,0
7.399,0.007,-0.067,-0.074,0.012,-0.072,-0.012,0.005,-0.005,0.061,0,0
7.416,0.007,-0.066,-0.074,0.012,-0.072,-0.013,0.004,-0.005,0.062,0,0
7.433,0.007,-0.066,-0.074,0.012,-0.071,-0.013,0.004,-0.006,0.062,0,0
7.455,0.007,-0.065,-0.075,0.012,-0.071,-0.013,0.004,-0.007,0.062,0,0
7.473,0.007,-0.064,-0.075,0.012,-0.071,-0.013,0.004,-0.007,0.062,0,0
7.49,0.007,-0.064,-0.075,0.011,-0.071,-0.013,0.004,-0.008,0.062,0,0
7.502,0.008,-0.063,-0.075,0.011,-0.071,-0.013,0.004,-0.008,0.062,0,0
7.519,0.008,-0.063,-0.075,0.011,-0.071,-0.013,0.004,-0.008,0.061,0,0
7.541,0.008,-0.062,-0.075,0.011,-0.071,-0.013,0.004,-0.009,0.061,0,0
7.558,0.008,-0.062,-0.075,0.011,-0.071,-0.013,0.004,-0.009,0.061,0,0
7.575,0.008,-0.062,-0.075,0.011,-0.071,-0.014,0.003,-0.009,0.061,0,0
