Time,Teacher-x,Teacher-y,Teacher-z,Student-x,Student-y,Student-z,Difference-x,Difference-y,Difference-z,Intensity,Angle
31.476,-0.409,-0.079,-0.154,0.001,-0.003,0.016,0.41,0.076,0.169,0,0
31.492,-0.4,-0.074,-0.154,0.001,-0.003,0.016,0.401,0.071,0.17,0,0
31.509,-0.388,-0.07,-0.154,0.0,-0.003,0.016,0.389,0.067,0.17,0,0
31.528,-0.384,-0.067,-0.155,-0.0,-0.003,0.016,0.384,0.064,0.171,0,0
31.547,-0.379,-0.062,-0.157,-0.001,-0.003,0.016,0.378,0.059,0.173,0,0
31.563,-0.371,-0.057,-0.159,-0.001,-0.003,0.016,0.37,0.054,0.174,0,0
31.578,-0.365,-0.053,-0.16,-0.001,-0.003,0.016,0.364,0.051,0.175,0,0
31.597,-0.355,-0.049,-0.159,-0.002,-0.003,0.015,0.353,0.046,0.175,0,0
31.613,-0.345,-0.044,-0.159,-0.002,-0.002,0.015,0.343,0.041,0.174,0,0
31.628,-0.338,-0.041,-0.158,-0.002,-0.002,0.015,0.336,0.039,0.173,0,0
31.645,-0.331,-0.038,-0.158,-0.003,-0.002,0.015,0.328,0.036,0.173,0,0
31.661,-0.322,-0.036,-0.156,-0.003,-0.002,0.015,0.319,0.034,0.171,0,0
31.678,-0.316,-0.034,-0.155,-0.004,-0.002,0.015,0.312,0.032,0.17,0,0
31.693,-0.307,-0.033,-0.151,-0.004,-0.002,0.015,0.303,0.031,0.166,0,0
31.711,-0.301,-0.032,-0.148,-0.004,-0.002,0.015,0.297,0.03,0.163,0,0
31.727,-0.294,-0.03,-0.145,-0.005,-0.002,0.015,0.29,0.028,0.16,0,0
31.748,-0.287,-0.028,-0.142,-0.005,-0.001,0.015,0.281,0.027,0.157,0,0
31.766,-0.279,-0.026,-0.139,-0.006,-0.001,0.015,0.273,0.025,0.153,0,0
31.784,-0.272,-0.025,-0.135,-0.006,-0.001,0.014,0.266,0.024,0.15,0,0
31.824,-0.259,-0.023,-0.129,-0.007,-0.001,0.014,0.252,0.022,0.143,0,0
31.839,-0.253,-0.023,-0.125,-0.008,-0.001,0.014,0.245,0.022,0.139,0,0
31.876,-0.248,-0.022,-0.122,-0.008,-0.001,0.014,0.24,0.022,0.136,0,0
31.975,-0.213,-0.018,-0.102,-0.011,-0.0,0.013,0.202,0.017,0.115,0,0
31.998,-0.209,-0.017,-0.099,-0.011,0.0,0.013,0.197,0.017,0.113,0,0
32.017,-0.203,-0.016,-0.096,-0.012,0.0,0.013,0.191,0.016,0.109,0,0
32.036,-0.199,-0.016,-0.095,-0.012,0.0,0.013,0.186,0.016,0.107,0,0
32.061,-0.193,-0.017,-0.093,-0.013,0.0,0.013,0.18,0.018,0.105,0,0
32.078,-0.187,-0.019,-0.091,-0.013,0.0,0.013,0.174,0.019,0.104,0,0
32.096,-0.182,-0.022,-0.09,-0.014,0.0,0.013,0.168,0.022,0.103,0,0
32.115,-0.176,-0.025,-0.09,-0.014,0.0,0.012,0.162,0.026,0.103,0,0
32.132,-0.171,-0.029,-0.09,-0.015,0.0,0.012,0.156,0.03,0.102,0,0
32.153,-0.166,-0.033,-0.09,-0.015,0.001,0.012,0.151,0.033,0.102,0,0
32.168,-0.159,-0.04,-0.092,-0.015,0.001,0.012,0.144,0.04,0.104,0,0
32.185,-0.155,-0.046,-0.094,-0.016,0.001,0.012,0.139,0.047,0.106,0,0
32.203,-0.149,-0.054,-0.096,-0.016,0.001,0.012,0.133,0.055,0.108,0,0
32.22,-0.148,-0.078,-0.096,-0.016,0.001,0.012,0.131,0.078,0.108,0,0
32.237,-0.155,-0.148,-0.093,-0.017,0.001,0.012,0.138,0.148,0.105,0,0
32.256,-0.157,-0.198,-0.094,-0.017,0.001,0.012,0.14,0.199,0.105,0,0
32.274,-0.157,-0.239,-0.095,-0.018,0.001,0.011,0.139,0.239,0.106,0,0
32.293,-0.156,-0.275,-0.097,-0.018,0.001,0.011,0.138,0.276,0.108,0.176,6.28
32.314,-0.155,-0.319,-0.1,-0.018,0.001,0.011,0.137,0.32,0.111,0.204,6.28
32.334,-0.155,-0.345,-0.102,-0.019,0.001,0.011,0.136,0.346,0.113,0.22,6.28
32.352,-0.153,-0.348,-0.109,-0.019,0.001,0.011,0.134,0.349,0.12,0.222,6.28
32.371,-0.154,-0.344,-0.114,-0.019,0.001,0.011,0.135,0.345,0.125,0.22,6.28
32.391,-0.154,-0.347,-0.121,-0.02,0.001,0.011,0.134,0.348,0.132,0.222,6.28
32.41,-0.156,-0.346,-0.126,-0.02,0.001,0.011,0.136,0.347,0.137,0.221,6.28
32.428,-0.156,-0.354,-0.135,-0.021,0.001,0.011,0.135,0.355,0.145,0.226,6.28
32.445,-0.154,-0.362,-0.143,-0.021,0.001,0.01,0.133,0.363,0.153,0.231,6.28
32.463,-0.154,-0.37,-0.152,-0.021,0.001,0.01,0.133,0.371,0.162,0.236,6.28
32.483,-0.153,-0.375,-0.158,-0.022,0.001,0.01,0.131,0.376,0.169,0.24,6.28
32.498,-0.154,-0.38,-0.17,-0.022,0.001,0.01,0.132,0.382,0.18,0.243,6.28
32.524,-0.154,-0.382,-0.175,-0.022,0.001,0.01,0.132,0.383,0.185,0.244,6.28
32.541,-0.156,-0.384,-0.179,-0.023,0.001,0.01,0.133,0.385,0.189,0.245,6.28
32.562,-0.156,-0.386,-0.181,-0.023,0.001,0.01,0.133,0.388,0.191,0.247,6.28
32.6,-0.161,-0.382,-0.183,-0.024,0.002,0.01,0.137,0.383,0.193,0.244,6.28
32.616,-0.165,-0.385,-0.187,-0.024,0.002,0.009,0.141,0.387,0.197,0.246,6.28
32.632,-0.166,-0.387,-0.189,-0.024,0.002,0.009,0.142,0.389,0.199,0.247,6.28
32.651,-0.167,-0.388,-0.192,-0.025,0.002,0.009,0.143,0.39,0.202,0.248,6.28
32.669,-0.17,-0.387,-0.194,-0.025,0.002,0.009,0.145,0.389,0.203,0.247,6.28
32.708,-0.169,-0.387,-0.195,-0.026,0.002,0.009,0.144,0.389,0.204,0.248,6.28
32.724,-0.171,-0.385,-0.194,-0.026,0.002,0.009,0.145,0.387,0.203,0.246,6.28
32.739,-0.173,-0.381,-0.194,-0.026,0.002,0.009,0.147,0.383,0.203,0.244,6.28
32.754,-0.173,-0.38,-0.193,-0.027,0.002,0.009,0.147,0.382,0.202,0.243,6.28
32.774,-0.175,-0.378,-0.194,-0.027,0.002,0.009,0.147,0.379,0.203,0.242,6.28
32.794,-0.174,-0.375,-0.194,-0.028,0.002,0.009,0.147,0.377,0.202,0.24,6.28
32.812,-0.175,-0.371,-0.196,-0.028,0.002,0.009,0.148,0.373,0.205,0.237,6.28
32.836,-0.177,-0.363,-0.193,-0.028,0.002,0.009,0.149,0.365,0.202,0.233,6.28
32.852,-0.176,-0.363,-0.192,-0.029,0.002,0.009,0.147,0.365,0.201,0.232,6.28
32.871,-0.177,-0.357,-0.192,-0.029,0.002,0.009,0.148,0.359,0.201,0.228,6.28
32.888,-0.177,-0.355,-0.194,-0.029,0.002,0.009,0.148,0.357,0.202,0.227,6.28
32.909,-0.178,-0.351,-0.195,-0.03,0.002,0.008,0.148,0.353,0.204,0.225,6.28
32.93,-0.179,-0.348,-0.2,-0.03,0.002,0.008,0.149,0.35,0.209,0.223,6.28
32.951,-0.177,-0.344,-0.205,-0.03,0.002,0.008,0.146,0.346,0.213,0.22,6.28
32.969,-0.177,-0.34,-0.208,-0.031,0.002,0.008,0.146,0.343,0.216,0.218,6.28
32.986,-0.176,-0.337,-0.21,-0.031,0.002,0.008,0.145,0.339,0.219,0.216,6.28
33.005,-0.174,-0.333,-0.213,-0.031,0.002,0.008,0.143,0.335,0.221,0.214,6.28
33.022,-0.175,-0.33,-0.215,-0.032,0.002,0.008,0.144,0.332,0.223,0.212,6.28
33.041,-0.175,-0.325,-0.217,-0.032,0.002,0.008,0.143,0.327,0.225,0.208,6.28
33.057,-0.176,-0.324,-0.221,-0.032,0.002,0.008,0.144,0.327,0.229,0.208,6.28
33.071,-0.178,-0.32,-0.224,-0.032,0.002,0.008,0.146,0.322,0.232,0.205,6.28
33.087,-0.179,-0.315,-0.225,-0.033,0.002,0.008,0.147,0.317,0.233,0.202,6.28
33.103,-0.18,-0.314,-0.227,-0.033,0.002,0.008,0.147,0.317,0.234,0.202,6.28
33.122,-0.179,-0.312,-0.227,-0.033,0.002,0.008,0.146,0.314,0.234,0.2,6.28
33.141,-0.178,-0.316,-0.229,-0.033,0.002,0.008,0.144,0.318,0.236,0.202,6.28
33.157,-0.176,-0.315,-0.228,-0.034,0.002,0.008,0.142,0.318,0.236,0.202,6.28
33.173,-0.177,-0.316,-0.228,-0.034,0.002,0.008,0.143,0.318,0.236,0.203,6.28
33.188,-0.176,-0.318,-0.225,-0.034,0.002,0.008,0.142,0.321,0.233,0.204,6.28
33.226,-0.177,-0.318,-0.225,-0.035,0.002,0.007,0.142,0.321,0.232,0.204,6.28
33.243,-0.178,-0.323,-0.218,-0.035,0.002,0.007,0.143,0.325,0.225,0.207,6.28
33.265,-0.179,-0.325,-0.214,-0.035,0.002,0.007,0.143,0.327,0.221,0.208,6.28
33.284,-0.179,-0.327,-0.211,-0.035,0.002,0.007,0.144,0.33,0.219,0.21,6.28
33.325,-0.181,-0.33,-0.209,-0.036,0.002,0.007,0.145,0.332,0.216,0.211,6.28
33.343,-0.182,-0.335,-0.204,-0.036,0.002,0.007,0.146,0.337,0.212,0.215,6.28
33.361,-0.185,-0.335,-0.201,-0.036,0.002,0.007,0.149,0.337,0.208,0.215,6.28
33.378,-0.186,-0.337,-0.2,-0.036,0.002,0.007,0.149,0.34,0.207,0.216,6.28
33.396,-0.188,-0.337,-0.198,-0.037,0.002,0.007,0.151,0.339,0.205,0.216,6.28
33.434,-0.189,-0.338,-0.199,-0.037,0.002,0.007,0.152,0.34,0.206,0.217,6.28
33.452,-0.193,-0.336,-0.201,-0.037,0.002,0.007,0.156,0.338,0.208,0.215,6.28
33.468,-0.196,-0.334,-0.205,-0.037,0.002,0.007,0.159,0.336,0.212,0.214,6.28
33.488,-0.196,-0.334,-0.206,-0.038,0.002,0.007,0.159,0.337,0.213,0.214,6.28
33.504,-0.198,-0.334,-0.209,-0.038,0.002,0.007,0.16,0.336,0.216,0.214,6.28
33.523,-0.2,-0.332,-0.211,-0.038,0.002,0.006,0.162,0.335,0.218,0.213,6.28
33.538,-0.202,-0.33,-0.213,-0.038,0.002,0.006,0.164,0.332,0.22,0.212,6.28
33.575,-0.204,-0.329,-0.214,-0.039,0.002,0.006,0.166,0.331,0.22,0.211,6.28
33.591,-0.208,-0.328,-0.22,-0.039,0.002,0.006,0.169,0.33,0.226,0.21,6.28
33.616,-0.21,-0.33,-0.224,-0.039,0.002,0.006,0.171,0.332,0.231,0.212,6.28
33.632,-0.211,-0.331,-0.225,-0.039,0.002,0.006,0.172,0.333,0.232,0.212,6.28
33.651,-0.213,-0.329,-0.229,-0.039,0.002,0.006,0.174,0.331,0.236,0.211,6.28
33.671,-0.216,-0.325,-0.232,-0.04,0.002,0.006,0.176,0.327,0.238,0.208,6.28
33.687,-0.217,-0.327,-0.235,-0.04,0.002,0.006,0.178,0.329,0.242,0.209,6.28
33.704,-0.218,-0.324,-0.238,-0.04,0.002,0.006,0.178,0.326,0.244,0.207,6.28
33.723,-0.219,-0.324,-0.242,-0.04,0.002,0.006,0.179,0.326,0.248,0.208,6.28
33.74,-0.219,-0.324,-0.245,-0.04,0.002,0.006,0.179,0.326,0.251,0.207,6.28
33.76,-0.222,-0.322,-0.249,-0.04,0.002,0.006,0.182,0.324,0.256,0.206,6.28
33.781,-0.224,-0.323,-0.251,-0.041,0.002,0.006,0.183,0.325,0.257,0.207,6.28
33.796,-0.226,-0.321,-0.254,-0.041,0.002,0.006,0.185,0.323,0.26,0.205,6.28
33.816,-0.229,-0.318,-0.255,-0.041,0.002,0.006,0.188,0.319,0.261,0.203,6.28
33.838,-0.23,-0.321,-0.258,-0.041,0.002,0.006,0.189,0.323,0.264,0.206,5.5
33.859,-0.233,-0.318,-0.261,-0.041,0.002,0.006,0.192,0.319,0.267,0.203,5.5
33.878,-0.235,-0.319,-0.262,-0.041,0.002,0.006,0.194,0.32,0.268,0.204,5.5
33.895,-0.236,-0.319,-0.264,-0.041,0.002,0.006,0.195,0.321,0.271,0.204,5.5
33.919,-0.239,-0.317,-0.266,-0.042,0.002,0.006,0.197,0.319,0.272,0.203,5.5
33.936,-0.241,-0.316,-0.268,-0.042,0.002,0.006,0.2,0.318,0.274,0.202,5.5
33.951,-0.243,-0.316,-0.269,-0.042,0.002,0.006,0.202,0.317,0.275,0.202,5.5
33.971,-0.247,-0.315,-0.272,-0.042,0.002,0.006,0.205,0.317,0.278,0.202,5.5
33.989,-0.25,-0.311,-0.271,-0.042,0.002,0.006,0.208,0.313,0.277,0.199,5.5
34.006,-0.251,-0.316,-0.273,-0.042,0.002,0.006,0.208,0.317,0.279,0.202,5.5
34.021,-0.253,-0.314,-0.274,-0.042,0.002,0.006,0.21,0.316,0.28,0.201,5.5
34.04,-0.255,-0.313,-0.275,-0.042,0.002,0.006,0.213,0.314,0.281,0.2,5.5
34.055,-0.257,-0.314,-0.277,-0.042,0.002,0.006,0.214,0.315,0.283,0.201,5.5
34.077,-0.26,-0.312,-0.279,-0.043,0.002,0.006,0.218,0.313,0.285,0.2,5.5
34.093,-0.263,-0.311,-0.281,-0.043,0.002,0.006,0.22,0.313,0.287,0.199,5.5
34.109,-0.266,-0.311,-0.282,-0.043,0.002,0.006,0.223,0.313,0.288,0.199,5.5
34.127,-0.268,-0.31,-0.284,-0.043,0.002,0.006,0.225,0.311,0.29,0.198,5.5
34.142,-0.271,-0.309,-0.283,-0.043,0.002,0.006,0.228,0.311,0.289,0.198,5.5
34.163,-0.273,-0.309,-0.284,-0.043,0.001,0.006,0.23,0.311,0.29,0.198,5.5
34.18,-0.276,-0.308,-0.284,-0.043,0.001,0.006,0.233,0.309,0.29,0.197,5.5
34.197,-0.278,-0.307,-0.285,-0.043,0.001,0.006,0.235,0.308,0.291,0.196,5.5
34.217,-0.28,-0.306,-0.286,-0.043,0.001,0.006,0.237,0.307,0.292,0.196,5.5
34.257,-0.283,-0.305,-0.288,-0.043,0.001,0.006,0.239,0.307,0.294,0.195,5.5
34.277,-0.287,-0.304,-0.29,-0.043,0.001,0.006,0.244,0.306,0.297,0.195,5.5
34.291,-0.289,-0.305,-0.29,-0.044,0.001,0.006,0.245,0.306,0.296,0.195,5.5
34.308,-0.29,-0.306,-0.292,-0.044,0.001,0.006,0.246,0.307,0.298,0.195,5.5
34.327,-0.291,-0.306,-0.292,-0.044,0.001,0.006,0.248,0.307,0.298,0.196,5.5
34.345,-0.293,-0.307,-0.292,-0.044,0.001,0.006,0.249,0.308,0.299,0.196,5.5
34.366,-0.295,-0.307,-0.291,-0.044,0.001,0.006,0.251,0.308,0.297,0.196,5.5
34.383,-0.295,-0.309,-0.289,-0.044,0.001,0.006,0.252,0.31,0.295,0.197,5.5
34.401,-0.297,-0.309,-0.288,-0.044,0.001,0.006,0.253,0.31,0.294,0.197,5.5
34.418,-0.297,-0.312,-0.287,-0.044,0.001,0.006,0.254,0.313,0.293,0.199,5.5
34.436,-0.299,-0.311,-0.285,-0.044,0.001,0.006,0.255,0.312,0.291,0.199,5.5
34.455,-0.3,-0.313,-0.285,-0.044,0.001,0.006,0.256,0.314,0.291,0.2,5.5
34.475,-0.301,-0.314,-0.286,-0.044,0.001,0.006,0.257,0.315,0.292,0.201,5.5
34.493,-0.302,-0.314,-0.286,-0.044,0.001,0.006,0.258,0.315,0.291,0.2,5.5
34.513,-0.303,-0.316,-0.286,-0.044,0.001,0.006,0.259,0.317,0.292,0.202,5.5
34.534,-0.305,-0.315,-0.285,-0.044,0.001,0.006,0.26,0.316,0.291,0.201,5.5
34.572,-0.307,-0.315,-0.281,-0.044,0.001,0.006,0.262,0.316,0.287,0.201,5.5
34.588,-0.309,-0.317,-0.281,-0.044,0.001,0.006,0.264,0.317,0.287,0.202,5.5
34.605,-0.309,-0.318,-0.281,-0.044,0.001,0.006,0.265,0.318,0.287,0.203,5.5
34.624,-0.311,-0.316,-0.282,-0.044,0.001,0.006,0.267,0.317,0.288,0.202,5.5
34.641,-0.312,-0.317,-0.282,-0.044,0.001,0.006,0.268,0.318,0.288,0.202,5.5
34.681,-0.314,-0.317,-0.284,-0.044,0.001,0.006,0.27,0.317,0.29,0.202,5.5
34.699,-0.316,-0.316,-0.284,-0.044,0.001,0.006,0.272,0.317,0.29,0.202,5.5
34.717,-0.317,-0.315,-0.283,-0.044,0.001,0.006,0.273,0.316,0.289,0.201,5.5
34.736,-0.319,-0.314,-0.283,-0.044,0.001,0.006,0.274,0.315,0.289,0.2,5.5
34.774,-0.321,-0.314,-0.282,-0.045,0.001,0.006,0.276,0.315,0.288,0.2,5.5
34.792,-0.322,-0.314,-0.282,-0.045,0.001,0.006,0.277,0.314,0.288,0.2,5.5
34.81,-0.322,-0.314,-0.283,-0.045,0.0,0.006,0.277,0.315,0.289,0.201,5.5
34.828,-0.323,-0.313,-0.283,-0.045,0.001,0.006,0.278,0.314,0.289,0.2,5.5
34.847,-0.324,-0.314,-0.284,-0.045,0.001,0.006,0.279,0.314,0.29,0.2,5.5
34.865,-0.324,-0.313,-0.283,-0.045,0.0,0.006,0.28,0.313,0.29,0.199,5.5
34.888,-0.325,-0.313,-0.282,-0.045,0.0,0.006,0.28,0.313,0.288,0.199,5.5
34.908,-0.326,-0.312,-0.282,-0.045,0.0,0.006,0.281,0.312,0.288,0.199,5.5
34.931,-0.325,-0.314,-0.281,-0.045,0.0,0.006,0.28,0.314,0.287,0.2,5.5
34.949,-0.326,-0.314,-0.281,-0.045,0.0,0.006,0.28,0.315,0.287,0.2,5.5
34.97,-0.326,-0.313,-0.282,-0.045,0.0,0.006,0.281,0.314,0.288,0.2,5.5
34.988,-0.325,-0.315,-0.281,-0.045,0.0,0.006,0.28,0.315,0.287,0.201,5.5
35.005,-0.326,-0.313,-0.28,-0.045,0.0,0.006,0.281,0.314,0.287,0.2,5.5
35.024,-0.326,-0.313,-0.281,-0.045,0.0,0.006,0.281,0.314,0.287,0.2,5.5
35.042,-0.326,-0.313,-0.28,-0.045,0.0,0.006,0.281,0.313,0.286,0.199,5.5
35.061,-0.326,-0.313,-0.279,-0.045,0.0,0.006,0.281,0.313,0.286,0.199,5.5
35.081,-0.326,-0.314,-0.279,-0.045,0.0,0.006,0.281,0.314,0.285,0.2,5.5
35.098,-0.326,-0.313,-0.278,-0.045,0.0,0.006,0.281,0.313,0.285,0.199,5.5
35.114,-0.325,-0.315,-0.279,-0.046,0.0,0.006,0.28,0.315,0.285,0.201,5.5
35.137,-0.326,-0.313,-0.279,-0.046,0.0,0.006,0.28,0.314,0.286,0.2,5.5
35.155,-0.326,-0.315,-0.28,-0.046,0.0,0.006,0.28,0.315,0.286,0.201,5.5
35.211,-0.326,-0.314,-0.279,-0.046,0.0,0.006,0.28,0.314,0.286,0.2,5.5
35.23,-0.326,-0.315,-0.277,-0.046,0.0,0.006,0.28,0.315,0.284,0.201,5.5
35.251,-0.326,-0.315,-0.277,-0.046,0.0,0.006,0.28,0.315,0.284,0.201,5.5
35.268,-0.327,-0.314,-0.278,-0.046,0.0,0.006,0.281,0.314,0.284,0.2,5.5
35.285,-0.327,-0.314,-0.278,-0.046,0.0,0.006,0.281,0.314,0.285,0.2,5.5
35.309,-0.327,-0.313,-0.277,-0.046,0.0,0.006,0.281,0.314,0.284,0.2,5.5
35.325,-0.327,-0.314,-0.278,-0.046,0.001,0.006,0.281,0.314,0.284,0.2,5.5
35.342,-0.327,-0.313,-0.278,-0.046,0.001,0.006,0.281,0.314,0.284,0.2,5.5
35.361,-0.327,-0.314,-0.278,-0.046,0.001,0.006,0.281,0.315,0.284,0.2,5.5
35.378,-0.328,-0.314,-0.277,-0.046,0.001,0.006,0.281,0.314,0.283,0.2,5.5
35.397,-0.328,-0.314,-0.277,-0.046,0.001,0.006,0.281,0.315,0.283,0.2,5.5
35.416,-0.328,-0.314,-0.277,-0.046,0.001,0.007,0.281,0.315,0.284,0.2,5.5
35.429,-0.328,-0.314,-0.276,-0.046,0.001,0.006,0.281,0.315,0.283,0.2,5.5
35.445,-0.328,-0.314,-0.277,-0.046,0.001,0.006,0.281,0.315,0.284,0.2,5.5
35.463,-0.327,-0.315,-0.276,-0.046,0.001,0.006,0.281,0.316,0.283,0.201,5.5
35.482,-0.328,-0.315,-0.276,-0.047,0.001,0.006,0.281,0.315,0.283,0.201,5.5
35.499,-0.327,-0.317,-0.276,-0.047,0.001,0.006,0.28,0.317,0.282,0.202,5.5
35.535,-0.327,-0.316,-0.275,-0.047,0.001,0.007,0.28,0.317,0.281,0.202,5.5
35.553,-0.327,-0.317,-0.276,-0.047,0.001,0.006,0.28,0.318,0.283,0.202,5.5
35.575,-0.328,-0.315,-0.275,-0.047,0.001,0.006,0.281,0.316,0.282,0.201,5.5
35.591,-0.327,-0.316,-0.276,-0.047,0.001,0.006,0.281,0.317,0.282,0.202,5.5
35.608,-0.328,-0.315,-0.276,-0.047,0.001,0.006,0.281,0.316,0.282,0.201,5.5
35.624,-0.327,-0.316,-0.276,-0.047,0.001,0.006,0.28,0.317,0.282,0.202,5.5
35.643,-0.328,-0.315,-0.276,-0.047,0.001,0.006,0.281,0.316,0.283,0.201,5.5
35.659,-0.327,-0.316,-0.276,-0.047,0.001,0.006,0.28,0.317,0.283,0.202,5.5
35.677,-0.328,-0.315,-0.277,-0.047,0.001,0.006,0.281,0.315,0.283,0.201,5.5
35.693,-0.327,-0.316,-0.276,-0.047,0.001,0.006,0.28,0.317,0.283,0.202,5.5
35.71,-0.328,-0.315,-0.277,-0.047,0.001,0.006,0.281,0.316,0.283,0.201,5.5
35.725,-0.327,-0.316,-0.277,-0.047,0.001,0.006,0.28,0.316,0.284,0.201,5.5
35.761,-0.328,-0.315,-0.276,-0.047,0.001,0.007,0.28,0.315,0.283,0.201,5.5
35.778,-0.328,-0.314,-0.277,-0.048,0.001,0.007,0.28,0.315,0.283,0.201,5.5
35.797,-0.328,-0.314,-0.277,-0.048,0.001,0.007,0.28,0.315,0.283,0.2,5.5
35.814,-0.328,-0.313,-0.276,-0.048,0.001,0.007,0.28,0.314,0.282,0.2,5.5
35.832,-0.328,-0.314,-0.276,-0.048,0.001,0.006,0.28,0.314,0.283,0.2,5.5
35.851,-0.328,-0.313,-0.277,-0.048,0.001,0.006,0.28,0.314,0.283,0.2,5.5
35.869,-0.328,-0.313,-0.276,-0.048,0.001,0.006,0.28,0.314,0.283,0.2,5.5
35.885,-0.328,-0.313,-0.276,-0.048,0.001,0.006,0.28,0.313,0.283,0.199,5.5
35.901,-0.328,-0.314,-0.275,-0.048,0.0,0.006,0.28,0.314,0.281,0.2,5.5
35.92,-0.328,-0.313,-0.274,-0.048,0.0,0.006,0.28,0.313,0.281,0.199,5.5
35.939,-0.328,-0.313,-0.274,-0.048,0.0,0.006,0.28,0.313,0.28,0.199,5.5
35.955,-0.328,-0.312,-0.275,-0.048,0.0,0.006,0.28,0.312,0.281,0.199,5.5
35.975,-0.328,-0.312,-0.274,-0.048,0.0,0.006,0.28,0.313,0.281,0.199,5.5
35.993,-0.328,-0.312,-0.275,-0.048,0.0,0.006,0.28,0.312,0.282,0.199,5.5
36.012,-0.328,-0.312,-0.276,-0.048,0.0,0.006,0.28,0.312,0.282,0.199,5.5
36.029,-0.329,-0.311,-0.274,-0.048,0.0,0.006,0.28,0.311,0.281,0.198,5.5
36.052,-0.329,-0.311,-0.275,-0.048,0.0,0.006,0.28,0.311,0.281,0.198,5.5
36.069,-0.328,-0.312,-0.275,-0.048,0.0,0.006,0.28,0.312,0.281,0.199,5.5
36.089,-0.329,-0.311,-0.274,-0.048,0.0,0.006,0.28,0.312,0.281,0.199,5.5
36.126,-0.329,-0.311,-0.275,-0.049,0.001,0.007,0.281,0.312,0.281,0.198,5.5
36.143,-0.329,-0.312,-0.274,-0.049,0.001,0.007,0.281,0.312,0.28,0.199,5.5
36.159,-0.33,-0.31,-0.274,-0.049,0.0,0.007,0.282,0.311,0.28,0.198,5.5
36.177,-0.33,-0.311,-0.273,-0.049,0.001,0.007,0.282,0.312,0.279,0.198,5.5
36.196,-0.331,-0.31,-0.273,-0.049,0.001,0.007,0.282,0.311,0.28,0.198,5.5
36.211,-0.331,-0.31,-0.273,-0.049,0.001,0.007,0.282,0.311,0.28,0.198,5.5
36.227,-0.331,-0.31,-0.274,-0.049,0.001,0.007,0.283,0.31,0.28,0.198,5.5
36.244,-0.332,-0.31,-0.274,-0.049,0.001,0.007,0.283,0.31,0.28,0.198,5.5
36.281,-0.332,-0.309,-0.274,-0.049,0.001,0.007,0.283,0.309,0.28,0.197,5.5
36.3,-0.333,-0.308,-0.274,-0.049,0.001,0.007,0.284,0.309,0.281,0.197,5.5
36.318,-0.334,-0.307,-0.275,-0.049,0.001,0.007,0.285,0.308,0.281,0.196,5.5
36.335,-0.333,-0.309,-0.275,-0.049,0.001,0.007,0.284,0.309,0.282,0.197,5.5
36.355,-0.334,-0.308,-0.275,-0.049,0.0,0.007,0.285,0.309,0.281,0.196,5.5
36.376,-0.333,-0.31,-0.273,-0.049,0.0,0.007,0.284,0.31,0.28,0.198,5.5
36.393,-0.334,-0.309,-0.273,-0.049,0.0,0.007,0.284,0.31,0.28,0.197,5.5
36.411,-0.333,-0.31,-0.273,-0.049,0.0,0.007,0.284,0.311,0.28,0.198,5.5
36.432,-0.334,-0.31,-0.274,-0.049,0.0,0.007,0.284,0.31,0.281,0.197,5.5
36.448,-0.334,-0.309,-0.274,-0.049,0.0,0.007,0.285,0.309,0.281,0.197,5.5
36.465,-0.334,-0.309,-0.275,-0.049,0.0,0.007,0.284,0.31,0.281,0.197,5.5
36.483,-0.334,-0.308,-0.275,-0.049,0.0,0.007,0.284,0.309,0.282,0.197,5.5
36.499,-0.333,-0.311,-0.276,-0.049,0.0,0.007,0.284,0.311,0.283,0.198,5.5
36.515,-0.333,-0.31,-0.276,-0.049,0.0,0.007,0.284,0.31,0.283,0.198,5.5
36.534,-0.333,-0.312,-0.277,-0.049,0.0,0.007,0.284,0.312,0.284,0.199,5.5
36.554,-0.333,-0.312,-0.277,-0.049,0.0,0.007,0.284,0.312,0.284,0.199,5.5
36.572,-0.334,-0.31,-0.277,-0.05,0.0,0.007,0.284,0.311,0.284,0.198,5.5
36.588,-0.334,-0.31,-0.277,-0.05,0.0,0.007,0.285,0.311,0.284,0.198,5.5
36.604,-0.335,-0.309,-0.277,-0.05,0.0,0.007,0.285,0.309,0.283,0.197,5.5
36.62,-0.335,-0.31,-0.276,-0.05,0.0,0.007,0.285,0.311,0.283,0.198,5.5
36.639,-0.335,-0.31,-0.274,-0.05,0.0,0.007,0.285,0.31,0.281,0.198,5.5
36.656,-0.335,-0.31,-0.274,-0.05,0.0,0.007,0.285,0.31,0.281,0.198,5.5
36.67,-0.334,-0.311,-0.275,-0.05,0.0,0.007,0.285,0.312,0.282,0.198,5.5
36.696,-0.334,-0.311,-0.274,-0.05,0.0,0.007,0.285,0.312,0.28,0.198,5.5
36.712,-0.334,-0.312,-0.274,-0.05,0.0,0.007,0.284,0.313,0.281,0.199,5.5
36.728,-0.334,-0.312,-0.274,-0.05,0.0,0.007,0.284,0.312,0.28,0.199,5.5
36.759,-0.334,-0.312,-0.273,-0.05,0.0,0.007,0.284,0.313,0.28,0.199,5.5
36.78,-0.334,-0.311,-0.272,-0.05,0.0,0.007,0.284,0.312,0.279,0.198,5.5
36.799,-0.335,-0.31,-0.272,-0.05,0.0,0.007,0.285,0.31,0.279,0.197,5.5
