Time,TeacherCoord,StudentCoord,DifferenceCoord,Intensity,Angle
1,1.01,2,3,4,5,6,7,8,9,0.5,1.05-0.001,-0.0,-0.0,0,0
1.102,-0.003,0.096,-0.015,-0.0,-0.016,-0.002,0.003,-0.112,0.013,0,0
1.12,-0.003,0.097,-0.014,-0.0,-0.016,-0.002,0.003,-0.113,0.013,0,0
1.137,-0.004,0.098,-0.014,-0.0,-0.016,-0.002,0.003,-0.114,0.013,0,0
1.157,-0.004,0.1,-0.014,-0.0,-0.016,-0.002,0.004,-0.116,0.012,0,0
1.194,-0.004,0.102,-0.014,-0.0,-0.016,-0.002,0.004,-0.118,0.012,0,0
1.213,-0.005,0.104,-0.014,-0.0,-0.016,-0.002,0.004,-0.12,0.012,0,0
1.232,-0.005,0.105,-0.013,-0.0,-0.016,-0.002,0.005,-0.121,0.012,0,0
1.254,-0.005,0.106,-0.013,-0.0,-0.016,-0.002,0.005,-0.122,0.012,0,0
1.271,-0.006,0.108,-0.013,-0.0,-0.016,-0.002,0.005,-0.124,0.012,0,0
1.289,-0.006,0.109,-0.013,-0.0,-0.016,-0.002,0.005,-0.125,0.012,0,0
1.306,-0.006,0.11,-0.013,-0.0,-0.016,-0.002,0.006,-0.126,0.011,0,0
1.321,-0.006,0.111,-0.013,-0.0,-0.016,-0.002,0.006,-0.127,0.011,0,0
1.336,-0.006,0.112,-0.013,-0.0,-0.016,-0.002,0.006,-0.128,0.011,0,0
1.354,-0.006,0.113,-0.013,-0.0,-0.016,-0.002,0.006,-0.129,0.011,0,0
1.379,-0.006,0.114,-0.013,-0.0,-0.016,-0.002,0.006,-0.13,0.011,0,0
4.422,-0.007,0.116,-0.012,-0.0,-0.016,-0.002,0.006,-0.132,0.011,0.168,3.14
7.445,-0.008,0.191,0.003,-0.0,-0.015,-0.001,0.008,-0.206,-0.004,0.262,3.14
10.47,-0.013,0.208,0.01,-0.004,-0.039,0.005,0.009,-0.247,-0.005,0.315,3.14
13.488,-0.016,0.228,0.01,-0.002,-0.103,-0.003,0.014,-0.331,-0.012,0.422,3.14
16.508,-0.017,0.232,0.01,-0.0,-0.114,-0.002,0.016,-0.347,-0.012,0.441,3.14
19.533,-0.016,0.234,0.01,0.002,-0.273,-0.01,0.019,-0.507,-0.02,0.646,3.14
22.556,-0.017,0.236,0.01,0.0,-0.568,-0.02,0.017,-0.804,-0.03,1,3.14
25.577,-0.016,0.237,0.01,0.008,-0.28,-0.013,0.024,-0.517,-0.023,0.658,3.14
25.595,-0.016,0.237,0.01,-0.01,0.335,0.108,0.006,0.098,0.098,0,0
28.626,-0.016,0.237,0.01,-0.011,0.333,0.144,0.006,0.096,0.134,0.17,4.71
31.65,-0.016,0.238,0.01,-0.043,0.667,-0.227,-0.027,0.43,-0.237,0.547,1.57
34.673,-0.016,0.238,0.01,-0.015,-0.124,0.026,0.002,-0.362,0.016,0.46,3.14
37.689,-0.016,0.239,0.01,-0.005,-0.177,0.014,0.011,-0.416,0.005,0.53,3.14
40.716,-0.016,0.238,0.01,0.006,-0.634,-0.011,0.023,-0.873,-0.021,1,3.14
43.741,-0.016,0.239,0.01,-0.007,0.394,0.013,0.009,0.155,0.003,0.198,6.28
46.763,-0.024,0.307,0.005,-0.032,0.635,0.02,-0.008,0.328,0.015,0.418,6.28
46.79,-0.025,0.324,0.007,-0.017,0.431,0.01,0.009,0.107,0.003,0,0
46.807,-0.025,0.324,0.007,-0.017,0.424,0.009,0.009,0.1,0.002,0,0
46.824,-0.026,0.324,0.007,-0.016,0.415,0.008,0.01,0.091,0.001,0,0
46.84,-0.025,0.324,0.007,-0.015,0.409,0.006,0.01,0.085,-0.0,0,0
46.857,-0.026,0.324,0.007,-0.015,0.402,0.006,0.01,0.078,-0.001,0,0
46.875,-0.026,0.324,0.007,-0.015,0.396,0.005,0.011,0.072,-0.002,0,0
46.932,-0.026,0.324,0.007,-0.014,0.374,0.003,0.011,0.05,-0.004,0,0
46.952,-0.026,0.324,0.007,-0.014,0.369,0.003,0.012,0.044,-0.004,0,0
46.97,-0.026,0.324,0.007,-0.014,0.362,0.003,0.012,0.038,-0.004,0,0
46.988,-0.026,0.324,0.007,-0.013,0.355,0.002,0.012,0.031,-0.005,0,0
47.026,-0.026,0.325,0.007,-0.013,0.347,0.001,0.013,0.023,-0.006,0,0
47.045,-0.026,0.325,0.007,-0.012,0.347,0.001,0.013,0.022,-0.006,0,0
47.064,-0.026,0.325,0.007,-0.012,0.349,0.0,0.013,0.024,-0.007,0,0
47.082,-0.026,0.325,0.007,-0.012,0.353,-0.0,0.014,0.028,-0.007,0,0
47.098,-0.026,0.325,0.007,-0.012,0.357,-0.0,0.014,0.033,-0.007,0,0
47.116,-0.026,0.325,0.007,-0.012,0.366,0.0,0.014,0.041,-0.007,0,0
47.134,-0.026,0.325,0.007,-0.011,0.374,0.0,0.014,0.049,-0.007,0,0
47.152,-0.026,0.325,0.007,-0.011,0.381,0.0,0.014,0.056,-0.007,0,0
47.173,-0.026,0.325,0.007,-0.011,0.388,0.001,0.014,0.063,-0.006,0,0
47.189,-0.026,0.325,0.007,-0.011,0.394,0.001,0.015,0.069,-0.007,0,0
47.21,-0.026,0.325,0.007,-0.011,0.404,0.001,0.015,0.079,-0.006,0,0
47.232,-0.026,0.325,0.007,-0.011,0.416,0.002,0.015,0.091,-0.006,0,0
47.254,-0.026,0.325,0.007,-0.011,0.424,0.001,0.014,0.099,-0.007,0,0
47.275,-0.026,0.325,0.007,-0.012,0.427,-0.0,0.014,0.102,-0.008,0,0
47.291,-0.026,0.325,0.007,-0.012,0.429,-0.001,0.014,0.103,-0.008,0,0
47.308,-0.026,0.325,0.007,-0.012,0.428,-0.002,0.014,0.103,-0.009,0,0
47.346,-0.026,0.325,0.007,-0.012,0.427,-0.002,0.014,0.102,-0.01,0,0
47.366,-0.026,0.326,0.007,-0.012,0.427,-0.003,0.014,0.101,-0.01,0,0
47.384,-0.026,0.326,0.007,-0.012,0.426,-0.003,0.014,0.1,-0.01,0,0
47.399,-0.026,0.326,0.007,-0.012,0.425,-0.003,0.014,0.1,-0.01,0,0
47.42,-0.026,0.326,0.007,-0.012,0.425,-0.003,0.014,0.099,-0.01,0,0
